BlockCode,TechCode,TechCategory,max_ad_down,max_ad_up
060014414021006,10,Copper (DSL/VDSL),3.0,0.384
060014414021006,11,Copper (DSL/VDSL),18.0,1.5
060014414021006,12,Copper (DSL/VDSL),100.0,20.0
060014414021007,11,Copper (DSL/VDSL),18.0,1.5
060014414021007,12,Copper (DSL/VDSL),75.0,20.0
060014414021008,11,Copper (DSL/VDSL),18.0,1.5
060014414021008,12,Copper (DSL/VDSL),50.0,10.0
060014414021010,11,Copper (DSL/VDSL),18.0,1.5
060014414021010,12,Copper (DSL/VDSL),50.0,10.0
060014414021011,11,Copper (DSL/VDSL),18.0,1.5
060014414021011,12,Copper (DSL/VDSL),50.0,10.0
060014414021012,11,Copper (DSL/VDSL),18.0,1.5
060014414021012,12,Copper (DSL/VDSL),50.0,10.0
060014414021013,11,Copper (DSL/VDSL),18.0,1.5
060014414021013,12,Copper (DSL/VDSL),100.0,20.0
060014414021014,11,Copper (DSL/VDSL),18.0,1.5
060014414021014,12,Copper (DSL/VDSL),50.0,10.0
060014414021017,11,Copper (DSL/VDSL),18.0,1.5
060014414021017,12,Copper (DSL/VDSL),50.0,10.0
060014414021018,11,Copper (DSL/VDSL),18.0,1.5
060014414021018,12,Copper (DSL/VDSL),75.0,20.0
060014414022000,10,Copper (DSL/VDSL),6.0,0.512
060014414022000,11,Copper (DSL/VDSL),18.0,1.5
060014414022000,12,Copper (DSL/VDSL),25.0,5.0
060014414022001,10,Copper (DSL/VDSL),1.5,0.256
060014414022001,11,Copper (DSL/VDSL),18.0,1.5
060014414022001,12,Copper (DSL/VDSL),100.0,20.0
060014414022002,10,Copper (DSL/VDSL),6.0,0.512
060014414022002,11,Copper (DSL/VDSL),18.0,1.5
060014414022002,12,Copper (DSL/VDSL),100.0,20.0
060014414022003,11,Copper (DSL/VDSL),18.0,1.5
060014414022003,12,Copper (DSL/VDSL),75.0,20.0
060014414022004,10,Copper (DSL/VDSL),6.0,0.512
060014414022004,11,Copper (DSL/VDSL),18.0,1.5
060014414022004,12,Copper (DSL/VDSL),100.0,20.0
060014414022005,10,Copper (DSL/VDSL),0.768,0.256
060014414022005,11,Copper (DSL/VDSL),18.0,1.5
060014414022005,12,Copper (DSL/VDSL),100.0,20.0
060014414022006,11,Copper (DSL/VDSL),18.0,1.5
060014414022006,12,Copper (DSL/VDSL),100.0,20.0
060014414022007,10,Copper (DSL/VDSL),0.768,0.256
060014414022007,11,Copper (DSL/VDSL),18.0,1.5
060014414022007,12,Copper (DSL/VDSL),100.0,20.0
060014414022008,11,Copper (DSL/VDSL),18.0,1.5
060014414022008,12,Copper (DSL/VDSL),100.0,20.0
060014414022009,11,Copper (DSL/VDSL),18.0,1.5
060014414022009,12,Copper (DSL/VDSL),100.0,20.0
060014414022010,11,Copper (DSL/VDSL),18.0,1.5
060014414022010,12,Copper (DSL/VDSL),100.0,20.0
060014414023000,10,Copper (DSL/VDSL),3.0,0.384
060014414023000,11,Copper (DSL/VDSL),18.0,1.5
060014414023000,12,Copper (DSL/VDSL),25.0,5.0
060014414023001,11,Copper (DSL/VDSL),18.0,1.5
060014414023001,12,Copper (DSL/VDSL),50.0,10.0
060014414023002,11,Copper (DSL/VDSL),12.0,1.5
060014414023003,11,Copper (DSL/VDSL),10.0,1.0
060014414023004,11,Copper (DSL/VDSL),18.0,1.5
060014414023004,12,Copper (DSL/VDSL),25.0,5.0
060014414023005,11,Copper (DSL/VDSL),12.0,1.5
060014414023006,11,Copper (DSL/VDSL),18.0,1.5
060014414023006,12,Copper (DSL/VDSL),25.0,5.0
060014414023007,11,Copper (DSL/VDSL),18.0,1.5
060014414023007,12,Copper (DSL/VDSL),75.0,20.0
060014414023008,11,Copper (DSL/VDSL),18.0,1.5
060014414023008,12,Copper (DSL/VDSL),50.0,10.0
060014414023010,11,Copper (DSL/VDSL),18.0,1.5
060014414023010,12,Copper (DSL/VDSL),50.0,10.0
060014415011000,50,Fiber to the Premises,1000.0,1000.0
060014415011001,10,Copper (DSL/VDSL),6.0,0.512
060014415011001,50,Fiber to the Premises,1000.0,1000.0
060014415011002,50,Fiber to the Premises,1000.0,1000.0
060014415011003,11,Copper (DSL/VDSL),18.0,1.5
060014415011003,12,Copper (DSL/VDSL),100.0,20.0
060014415011003,50,Fiber to the Premises,1000.0,1000.0
060014415011004,11,Copper (DSL/VDSL),18.0,1.5
060014415011004,12,Copper (DSL/VDSL),100.0,20.0
060014415011005,11,Copper (DSL/VDSL),18.0,1.5
060014415011005,12,Copper (DSL/VDSL),100.0,20.0
060014415011006,11,Copper (DSL/VDSL),18.0,1.5
060014415011006,12,Copper (DSL/VDSL),100.0,20.0
060014415011006,50,Fiber to the Premises,1000.0,1000.0
060014415011007,11,Copper (DSL/VDSL),18.0,1.5
060014415011007,12,Copper (DSL/VDSL),100.0,20.0
060014415011008,11,Copper (DSL/VDSL),18.0,1.5
060014415011008,12,Copper (DSL/VDSL),100.0,20.0
060014415011009,10,Copper (DSL/VDSL),6.0,0.512
060014415011009,50,Fiber to the Premises,1000.0,1000.0
060014415011010,50,Fiber to the Premises,1000.0,1000.0
060014415011011,10,Copper (DSL/VDSL),6.0,0.512
060014415011011,11,Copper (DSL/VDSL),18.0,1.5
060014415011011,12,Copper (DSL/VDSL),100.0,20.0
060014415011011,50,Fiber to the Premises,1000.0,1000.0
060014415011012,10,Copper (DSL/VDSL),6.0,0.512
060014415011012,50,Fiber to the Premises,1000.0,1000.0
060014415012000,11,Copper (DSL/VDSL),18.0,1.5
060014415012000,12,Copper (DSL/VDSL),100.0,20.0
060014415012001,11,Copper (DSL/VDSL),18.0,1.5
060014415012001,12,Copper (DSL/VDSL),100.0,20.0
060014415012002,10,Copper (DSL/VDSL),1.5,0.256
060014415012002,11,Copper (DSL/VDSL),18.0,1.5
060014415012002,12,Copper (DSL/VDSL),100.0,20.0
060014415012003,11,Copper (DSL/VDSL),18.0,1.5
060014415012003,12,Copper (DSL/VDSL),100.0,20.0
060014415012004,11,Copper (DSL/VDSL),18.0,1.5
060014415012005,11,Copper (DSL/VDSL),18.0,1.5
060014415012005,12,Copper (DSL/VDSL),100.0,20.0
060014415012006,10,Copper (DSL/VDSL),6.0,0.512
060014415012006,11,Copper (DSL/VDSL),18.0,1.5
060014415012006,12,Copper (DSL/VDSL),100.0,20.0
060014415012007,11,Copper (DSL/VDSL),18.0,1.5
060014415012007,12,Copper (DSL/VDSL),50.0,10.0
060014415012008,11,Copper (DSL/VDSL),18.0,1.5
060014415012008,12,Copper (DSL/VDSL),75.0,20.0
060014415012009,11,Copper (DSL/VDSL),18.0,1.5
060014415012009,12,Copper (DSL/VDSL),100.0,20.0
060014415012010,11,Copper (DSL/VDSL),18.0,1.5
060014415012010,12,Copper (DSL/VDSL),100.0,20.0
060014415012011,11,Copper (DSL/VDSL),18.0,1.5
060014415012011,12,Copper (DSL/VDSL),100.0,20.0
060014415012012,11,Copper (DSL/VDSL),18.0,1.5
060014415012012,12,Copper (DSL/VDSL),100.0,20.0
060014415012013,11,Copper (DSL/VDSL),18.0,1.5
060014415012013,12,Copper (DSL/VDSL),100.0,20.0
060014415012014,10,Copper (DSL/VDSL),6.0,0.512
060014415012014,11,Copper (DSL/VDSL),18.0,1.5
060014415012014,12,Copper (DSL/VDSL),100.0,20.0
060014415012015,10,Copper (DSL/VDSL),6.0,0.512
060014415012015,11,Copper (DSL/VDSL),18.0,1.5
060014415012015,12,Copper (DSL/VDSL),100.0,20.0
060014415012019,11,Copper (DSL/VDSL),18.0,1.5
060014415012019,12,Copper (DSL/VDSL),100.0,20.0
060014415012019,50,Fiber to the Premises,1000.0,1000.0
060014415012021,50,Fiber to the Premises,1000.0,1000.0
060014415012022,50,Fiber to the Premises,1000.0,1000.0
060014415012023,50,Fiber to the Premises,1000.0,1000.0
060014415012024,50,Fiber to the Premises,1000.0,1000.0
060014415012025,10,Copper (DSL/VDSL),6.0,0.512
060014415012025,11,Copper (DSL/VDSL),18.0,1.5
060014415012025,12,Copper (DSL/VDSL),100.0,20.0
060014415012026,11,Copper (DSL/VDSL),18.0,1.5
060014415012026,12,Copper (DSL/VDSL),100.0,20.0
060014415013000,10,Copper (DSL/VDSL),6.0,0.512
060014415013000,11,Copper (DSL/VDSL),18.0,1.5
060014415013000,12,Copper (DSL/VDSL),50.0,10.0
060014415013000,50,Fiber to the Premises,1000.0,1000.0
060014415013002,10,Copper (DSL/VDSL),6.0,0.512
060014415013003,10,Copper (DSL/VDSL),6.0,0.512
060014415013004,10,Copper (DSL/VDSL),6.0,0.512
060014415013004,11,Copper (DSL/VDSL),18.0,1.5
060014415013004,12,Copper (DSL/VDSL),100.0,20.0
060014415013005,10,Copper (DSL/VDSL),1.5,0.256
060014415013005,11,Copper (DSL/VDSL),18.0,1.5
060014415013005,12,Copper (DSL/VDSL),50.0,10.0
060014415013005,50,Fiber to the Premises,1000.0,1000.0
060014415013007,11,Copper (DSL/VDSL),18.0,1.5
060014415013007,12,Copper (DSL/VDSL),100.0,20.0
060014415013008,10,Copper (DSL/VDSL),3.0,0.384
060014415013008,11,Copper (DSL/VDSL),18.0,1.5
060014415013008,12,Copper (DSL/VDSL),100.0,20.0
060014415013009,11,Copper (DSL/VDSL),18.0,1.5
060014415013009,12,Copper (DSL/VDSL),100.0,20.0
060014415013010,10,Copper (DSL/VDSL),3.0,0.384
060014415013010,11,Copper (DSL/VDSL),18.0,1.5
060014415013010,12,Copper (DSL/VDSL),100.0,20.0
060014415013011,11,Copper (DSL/VDSL),18.0,1.5
060014415013011,12,Copper (DSL/VDSL),100.0,20.0
060014415031000,10,Copper (DSL/VDSL),6.0,0.512
060014415031000,11,Copper (DSL/VDSL),18.0,1.5
060014415031000,12,Copper (DSL/VDSL),100.0,20.0
060014415031002,11,Copper (DSL/VDSL),18.0,1.5
060014415031005,11,Copper (DSL/VDSL),18.0,1.5
060014415031005,12,Copper (DSL/VDSL),100.0,20.0
060014415031006,10,Copper (DSL/VDSL),6.0,0.512
060014415031006,11,Copper (DSL/VDSL),18.0,1.5
060014415031006,12,Copper (DSL/VDSL),50.0,10.0
060014415031006,50,Fiber to the Premises,1000.0,1000.0
060014415031007,10,Copper (DSL/VDSL),6.0,0.512
060014415031009,10,Copper (DSL/VDSL),6.0,0.512
060014415032002,10,Copper (DSL/VDSL),6.0,0.512
060014415032002,11,Copper (DSL/VDSL),6.0,1.0
060014415032003,10,Copper (DSL/VDSL),6.0,0.512
060014415032003,11,Copper (DSL/VDSL),3.0,1.0
060014415032006,10,Copper (DSL/VDSL),6.0,0.512
060014415032006,11,Copper (DSL/VDSL),6.0,1.0
060014415032007,10,Copper (DSL/VDSL),1.5,0.256
060014415032007,11,Copper (DSL/VDSL),5.0,1.0
060014415032010,10,Copper (DSL/VDSL),6.0,0.512
060014415032010,11,Copper (DSL/VDSL),18.0,1.5
060014415032010,12,Copper (DSL/VDSL),50.0,10.0
060014415032011,10,Copper (DSL/VDSL),6.0,0.512
060014415032011,11,Copper (DSL/VDSL),1.5,1.0
060014415032012,10,Copper (DSL/VDSL),6.0,0.512
060014415032012,11,Copper (DSL/VDSL),0.768,0.384
060014415032016,11,Copper (DSL/VDSL),3.0,1.0
060014415032019,10,Copper (DSL/VDSL),6.0,0.512
060014415032019,11,Copper (DSL/VDSL),6.0,1.0
060014415032020,10,Copper (DSL/VDSL),6.0,0.512
060014415032020,11,Copper (DSL/VDSL),6.0,1.0
060014415032022,10,Copper (DSL/VDSL),3.0,0.384
060014415032022,11,Copper (DSL/VDSL),0.768,0.384
060014415032023,10,Copper (DSL/VDSL),3.0,0.384
060014415032023,11,Copper (DSL/VDSL),5.0,1.0
060014415032024,10,Copper (DSL/VDSL),6.0,0.512
060014415032024,11,Copper (DSL/VDSL),3.0,1.0
060014415032027,10,Copper (DSL/VDSL),6.0,0.512
060014415032027,11,Copper (DSL/VDSL),0.768,0.384
060014415032029,10,Copper (DSL/VDSL),6.0,0.512
060014415032038,10,Copper (DSL/VDSL),6.0,0.512
060014415032038,11,Copper (DSL/VDSL),3.0,1.0
060014415032040,10,Copper (DSL/VDSL),6.0,0.512
060014415032044,10,Copper (DSL/VDSL),6.0,0.512
060014415032044,11,Copper (DSL/VDSL),3.0,1.0
060014415032045,10,Copper (DSL/VDSL),3.0,0.384
060014415032048,10,Copper (DSL/VDSL),6.0,0.512
060014415032049,10,Copper (DSL/VDSL),6.0,0.512
060014415032049,11,Copper (DSL/VDSL),3.0,1.0
060014415032051,10,Copper (DSL/VDSL),6.0,0.512
060014415032052,10,Copper (DSL/VDSL),6.0,0.512
060014415032052,11,Copper (DSL/VDSL),1.5,1.0
060014415032053,10,Copper (DSL/VDSL),6.0,0.512
060014415032055,10,Copper (DSL/VDSL),6.0,0.512
060014415032059,10,Copper (DSL/VDSL),6.0,0.512
060014415032064,11,Copper (DSL/VDSL),0.768,0.384
060014415032071,10,Copper (DSL/VDSL),6.0,0.512
060014415032072,10,Copper (DSL/VDSL),6.0,0.512
060014415032076,10,Copper (DSL/VDSL),6.0,0.512
060014415032078,10,Copper (DSL/VDSL),3.0,0.384
060014415032078,11,Copper (DSL/VDSL),6.0,1.0
060014415032079,10,Copper (DSL/VDSL),6.0,0.512
060014415032079,11,Copper (DSL/VDSL),18.0,1.5
060014415032079,12,Copper (DSL/VDSL),50.0,10.0
060014415032082,10,Copper (DSL/VDSL),6.0,0.512
060014415032082,11,Copper (DSL/VDSL),18.0,1.5
060014415032082,12,Copper (DSL/VDSL),100.0,20.0
060014415032084,10,Copper (DSL/VDSL),6.0,0.512
060014415032086,11,Copper (DSL/VDSL),18.0,1.5
060014415032086,12,Copper (DSL/VDSL),100.0,20.0
060014415032086,50,Fiber to the Premises,1000.0,1000.0
060014415032087,11,Copper (DSL/VDSL),18.0,1.5
060014415032087,12,Copper (DSL/VDSL),75.0,20.0
060014415032088,11,Copper (DSL/VDSL),18.0,1.5
060014415032088,12,Copper (DSL/VDSL),100.0,20.0
060014415032089,11,Copper (DSL/VDSL),18.0,1.5
060014415032089,12,Copper (DSL/VDSL),100.0,20.0
060014415032089,50,Fiber to the Premises,1000.0,1000.0
060014415032090,11,Copper (DSL/VDSL),18.0,1.5
060014415032090,12,Copper (DSL/VDSL),50.0,10.0
060014415032090,50,Fiber to the Premises,1000.0,1000.0
060014415032091,50,Fiber to the Premises,1000.0,1000.0
060014415032092,12,Copper (DSL/VDSL),25.0,5.0
060014415032092,50,Fiber to the Premises,1000.0,1000.0
060014415032093,11,Copper (DSL/VDSL),18.0,1.5
060014415032093,12,Copper (DSL/VDSL),50.0,10.0
060014415032093,50,Fiber to the Premises,1000.0,1000.0
060014415032094,11,Copper (DSL/VDSL),18.0,1.5
060014415032094,12,Copper (DSL/VDSL),50.0,10.0
060014415032094,50,Fiber to the Premises,1000.0,1000.0
060014415032095,11,Copper (DSL/VDSL),18.0,1.5
060014415032095,12,Copper (DSL/VDSL),50.0,10.0
060014415032095,50,Fiber to the Premises,1000.0,1000.0
060014415032096,50,Fiber to the Premises,1000.0,1000.0
060014415032097,11,Copper (DSL/VDSL),18.0,1.5
060014415032097,12,Copper (DSL/VDSL),100.0,20.0
060014415032097,50,Fiber to the Premises,1000.0,1000.0
060014415032099,11,Copper (DSL/VDSL),18.0,1.5
060014415032099,12,Copper (DSL/VDSL),50.0,10.0
060014415032100,11,Copper (DSL/VDSL),18.0,1.5
060014415032100,12,Copper (DSL/VDSL),50.0,10.0
060014415032103,10,Copper (DSL/VDSL),6.0,0.512
060014415032107,11,Copper (DSL/VDSL),18.0,1.5
060014415032107,12,Copper (DSL/VDSL),25.0,5.0
060014415032108,50,Fiber to the Premises,1000.0,1000.0
060014415032109,11,Copper (DSL/VDSL),18.0,1.5
060014415032109,12,Copper (DSL/VDSL),50.0,10.0
060014415032109,50,Fiber to the Premises,1000.0,1000.0
060014415032113,50,Fiber to the Premises,1000.0,1000.0
060014415033002,11,Copper (DSL/VDSL),18.0,1.5
060014415033002,12,Copper (DSL/VDSL),100.0,20.0
060014415033003,11,Copper (DSL/VDSL),18.0,1.5
060014415033003,12,Copper (DSL/VDSL),100.0,20.0
060014415033004,11,Copper (DSL/VDSL),18.0,1.5
060014415033004,12,Copper (DSL/VDSL),100.0,20.0
060014415033005,11,Copper (DSL/VDSL),18.0,1.5
060014415033005,12,Copper (DSL/VDSL),75.0,20.0
060014415033006,11,Copper (DSL/VDSL),18.0,1.5
060014415033006,12,Copper (DSL/VDSL),100.0,20.0
060014415033007,11,Copper (DSL/VDSL),18.0,1.5
060014415033007,12,Copper (DSL/VDSL),75.0,20.0
060014415033008,11,Copper (DSL/VDSL),18.0,1.5
060014415033008,12,Copper (DSL/VDSL),100.0,20.0
060014415033009,11,Copper (DSL/VDSL),18.0,1.5
060014415033009,12,Copper (DSL/VDSL),50.0,10.0
060014415033010,11,Copper (DSL/VDSL),18.0,1.5
060014415033010,12,Copper (DSL/VDSL),100.0,20.0
060014415033011,11,Copper (DSL/VDSL),18.0,1.5
060014415033011,12,Copper (DSL/VDSL),100.0,20.0
060014415033012,11,Copper (DSL/VDSL),18.0,1.5
060014415033012,12,Copper (DSL/VDSL),100.0,20.0
060014415033013,11,Copper (DSL/VDSL),18.0,1.5
060014415033013,12,Copper (DSL/VDSL),100.0,20.0
060014415033014,11,Copper (DSL/VDSL),18.0,1.5
060014415033014,12,Copper (DSL/VDSL),100.0,20.0
060014415033015,11,Copper (DSL/VDSL),18.0,1.5
060014415033015,12,Copper (DSL/VDSL),100.0,20.0
060014415034000,50,Fiber to the Premises,1000.0,1000.0
060014415034002,11,Copper (DSL/VDSL),18.0,1.5
060014415034002,12,Copper (DSL/VDSL),100.0,20.0
060014415034002,50,Fiber to the Premises,1000.0,1000.0
060014415034033,10,Copper (DSL/VDSL),3.0,0.384
060014415034036,10,Copper (DSL/VDSL),6.0,0.512
060014415034038,11,Copper (DSL/VDSL),18.0,1.5
060014415034038,12,Copper (DSL/VDSL),100.0,20.0
060014415034039,11,Copper (DSL/VDSL),18.0,1.5
060014415034039,12,Copper (DSL/VDSL),75.0,20.0
060014415034040,11,Copper (DSL/VDSL),18.0,1.5
060014415034040,12,Copper (DSL/VDSL),75.0,20.0
060014415034041,11,Copper (DSL/VDSL),18.0,1.5
060014415034041,12,Copper (DSL/VDSL),50.0,10.0
060014415034042,11,Copper (DSL/VDSL),18.0,1.5
060014415034042,12,Copper (DSL/VDSL),75.0,20.0
060014415034043,11,Copper (DSL/VDSL),18.0,1.5
060014415034043,12,Copper (DSL/VDSL),75.0,20.0
060014415034045,11,Copper (DSL/VDSL),18.0,1.5
060014415034045,12,Copper (DSL/VDSL),50.0,10.0
060014415034046,11,Copper (DSL/VDSL),18.0,1.5
060014415034046,12,Copper (DSL/VDSL),75.0,20.0
060014415034047,11,Copper (DSL/VDSL),18.0,1.5
060014415034047,12,Copper (DSL/VDSL),100.0,20.0
060014415034048,11,Copper (DSL/VDSL),18.0,1.5
060014415034048,12,Copper (DSL/VDSL),75.0,20.0
060014415034049,11,Copper (DSL/VDSL),18.0,1.5
060014415034049,12,Copper (DSL/VDSL),50.0,10.0
060014415034050,11,Copper (DSL/VDSL),18.0,1.5
060014415034050,12,Copper (DSL/VDSL),50.0,10.0
060014415034051,11,Copper (DSL/VDSL),18.0,1.5
060014415034051,12,Copper (DSL/VDSL),100.0,20.0
060014415034052,11,Copper (DSL/VDSL),18.0,1.5
060014415034052,12,Copper (DSL/VDSL),75.0,20.0
060014415034053,11,Copper (DSL/VDSL),18.0,1.5
060014415034053,12,Copper (DSL/VDSL),100.0,20.0
060014415034054,11,Copper (DSL/VDSL),18.0,1.5
060014415034054,12,Copper (DSL/VDSL),100.0,20.0
060014415034055,11,Copper (DSL/VDSL),18.0,1.5
060014415034055,12,Copper (DSL/VDSL),100.0,20.0
060014415034056,11,Copper (DSL/VDSL),18.0,1.5
060014415034056,12,Copper (DSL/VDSL),100.0,20.0
060014415034060,10,Copper (DSL/VDSL),6.0,0.512
060014415034061,11,Copper (DSL/VDSL),18.0,1.5
060014415034061,12,Copper (DSL/VDSL),50.0,10.0
060014415034064,10,Copper (DSL/VDSL),6.0,0.512
060014415034064,11,Copper (DSL/VDSL),18.0,1.5
060014415034064,12,Copper (DSL/VDSL),100.0,20.0
060014415034068,10,Copper (DSL/VDSL),3.0,0.384
060014415034069,11,Copper (DSL/VDSL),18.0,1.5
060014415034069,12,Copper (DSL/VDSL),100.0,20.0
060014415034070,11,Copper (DSL/VDSL),18.0,1.5
060014415034070,12,Copper (DSL/VDSL),100.0,20.0
060014415034071,11,Copper (DSL/VDSL),18.0,1.5
060014415034071,12,Copper (DSL/VDSL),100.0,20.0
060014415211001,10,Copper (DSL/VDSL),3.0,0.384
060014415211001,11,Copper (DSL/VDSL),18.0,1.5
060014415211001,12,Copper (DSL/VDSL),100.0,20.0
060014415211002,11,Copper (DSL/VDSL),18.0,1.5
060014415211002,12,Copper (DSL/VDSL),100.0,20.0
060014415211003,11,Copper (DSL/VDSL),18.0,1.5
060014415211003,12,Copper (DSL/VDSL),100.0,20.0
060014415211004,11,Copper (DSL/VDSL),18.0,1.5
060014415211004,12,Copper (DSL/VDSL),100.0,20.0
060014415211005,11,Copper (DSL/VDSL),18.0,1.5
060014415211005,12,Copper (DSL/VDSL),100.0,20.0
060014415211006,11,Copper (DSL/VDSL),18.0,1.5
060014415211006,12,Copper (DSL/VDSL),100.0,20.0
060014415211007,11,Copper (DSL/VDSL),18.0,1.5
060014415211007,12,Copper (DSL/VDSL),100.0,20.0
060014415211009,10,Copper (DSL/VDSL),1.5,0.256
060014415211009,11,Copper (DSL/VDSL),18.0,1.5
060014415211009,12,Copper (DSL/VDSL),100.0,20.0
060014415211010,11,Copper (DSL/VDSL),18.0,1.5
060014415211010,12,Copper (DSL/VDSL),100.0,20.0
060014415211011,11,Copper (DSL/VDSL),18.0,1.5
060014415211011,12,Copper (DSL/VDSL),100.0,20.0
060014415211012,11,Copper (DSL/VDSL),18.0,1.5
060014415211012,12,Copper (DSL/VDSL),50.0,10.0
060014415212000,11,Copper (DSL/VDSL),18.0,1.5
060014415212000,12,Copper (DSL/VDSL),100.0,20.0
060014415212001,11,Copper (DSL/VDSL),18.0,1.5
060014415212001,12,Copper (DSL/VDSL),100.0,20.0
060014415212002,10,Copper (DSL/VDSL),6.0,0.512
060014415212002,11,Copper (DSL/VDSL),18.0,1.5
060014415212002,12,Copper (DSL/VDSL),50.0,10.0
060014415212004,11,Copper (DSL/VDSL),18.0,1.5
060014415212004,12,Copper (DSL/VDSL),100.0,20.0
060014415212008,11,Copper (DSL/VDSL),18.0,1.5
060014415212008,12,Copper (DSL/VDSL),100.0,20.0
060014415212009,11,Copper (DSL/VDSL),18.0,1.5
060014415212009,12,Copper (DSL/VDSL),75.0,20.0
060014415212010,11,Copper (DSL/VDSL),18.0,1.5
060014415212010,12,Copper (DSL/VDSL),75.0,20.0
060014415212011,11,Copper (DSL/VDSL),18.0,1.5
060014415212011,12,Copper (DSL/VDSL),100.0,20.0
060014415212012,11,Copper (DSL/VDSL),18.0,1.5
060014415212012,12,Copper (DSL/VDSL),50.0,10.0
060014415212013,11,Copper (DSL/VDSL),18.0,1.5
060014415212013,12,Copper (DSL/VDSL),100.0,20.0
060014415212014,11,Copper (DSL/VDSL),18.0,1.5
060014415212014,12,Copper (DSL/VDSL),100.0,20.0
060014415212015,11,Copper (DSL/VDSL),18.0,1.5
060014415212015,12,Copper (DSL/VDSL),100.0,20.0
060014415213000,10,Copper (DSL/VDSL),3.0,0.384
060014415213001,10,Copper (DSL/VDSL),6.0,0.512
060014415213001,11,Copper (DSL/VDSL),0.768,0.384
060014415213002,10,Copper (DSL/VDSL),6.0,0.512
060014415213002,11,Copper (DSL/VDSL),0.768,0.384
060014415213003,10,Copper (DSL/VDSL),6.0,0.512
060014415213003,11,Copper (DSL/VDSL),0.768,0.384
060014415213004,10,Copper (DSL/VDSL),6.0,0.512
060014415213004,11,Copper (DSL/VDSL),0.768,0.384
060014415213005,10,Copper (DSL/VDSL),6.0,0.512
060014415213005,11,Copper (DSL/VDSL),0.768,0.384
060014415213006,10,Copper (DSL/VDSL),6.0,0.512
060014415213006,11,Copper (DSL/VDSL),0.768,0.384
060014415213007,10,Copper (DSL/VDSL),6.0,0.512
060014415213007,11,Copper (DSL/VDSL),0.768,0.384
060014415213009,11,Copper (DSL/VDSL),18.0,1.5
060014415213009,12,Copper (DSL/VDSL),100.0,20.0
060014415214000,11,Copper (DSL/VDSL),18.0,1.5
060014415214000,12,Copper (DSL/VDSL),75.0,20.0
060014415214001,10,Copper (DSL/VDSL),6.0,0.512
060014415214001,11,Copper (DSL/VDSL),18.0,1.5
060014415214001,12,Copper (DSL/VDSL),75.0,20.0
060014415214002,10,Copper (DSL/VDSL),6.0,0.512
060014415214003,10,Copper (DSL/VDSL),6.0,0.512
060014415214003,11,Copper (DSL/VDSL),0.768,0.384
060014415214005,11,Copper (DSL/VDSL),0.768,0.384
060014415214008,10,Copper (DSL/VDSL),1.5,0.256
060014415221000,11,Copper (DSL/VDSL),18.0,1.5
060014415221000,12,Copper (DSL/VDSL),75.0,20.0
060014415221001,11,Copper (DSL/VDSL),18.0,1.5
060014415221001,12,Copper (DSL/VDSL),75.0,20.0
060014415221002,11,Copper (DSL/VDSL),18.0,1.5
060014415221002,12,Copper (DSL/VDSL),100.0,20.0
060014415221003,11,Copper (DSL/VDSL),18.0,1.5
060014415221003,12,Copper (DSL/VDSL),75.0,20.0
060014415221004,11,Copper (DSL/VDSL),18.0,1.5
060014415221004,12,Copper (DSL/VDSL),50.0,10.0
060014415221005,11,Copper (DSL/VDSL),18.0,1.5
060014415221005,12,Copper (DSL/VDSL),75.0,20.0
060014415221006,11,Copper (DSL/VDSL),18.0,1.5
060014415221006,12,Copper (DSL/VDSL),75.0,20.0
060014415221007,11,Copper (DSL/VDSL),18.0,1.5
060014415221007,12,Copper (DSL/VDSL),100.0,20.0
060014415221008,11,Copper (DSL/VDSL),18.0,1.5
060014415221008,12,Copper (DSL/VDSL),100.0,20.0
060014415221009,11,Copper (DSL/VDSL),18.0,1.5
060014415221009,12,Copper (DSL/VDSL),100.0,20.0
060014415222000,11,Copper (DSL/VDSL),18.0,1.5
060014415222000,12,Copper (DSL/VDSL),100.0,20.0
060014415222001,11,Copper (DSL/VDSL),18.0,1.5
060014415222001,12,Copper (DSL/VDSL),100.0,20.0
060014415222002,11,Copper (DSL/VDSL),18.0,1.5
060014415222002,12,Copper (DSL/VDSL),100.0,20.0
060014415222003,11,Copper (DSL/VDSL),18.0,1.5
060014415222003,12,Copper (DSL/VDSL),75.0,20.0
060014415222004,11,Copper (DSL/VDSL),18.0,1.5
060014415222004,12,Copper (DSL/VDSL),100.0,20.0
